State,Year,Quarter,Brand_Type,Transaction_Count,Transaction_Percentage
goa,2021,3,Oppo,69841,0.10687909551952841
goa,2021,3,Realme,45087,0.06899754842698383
goa,2021,3,Apple,29989,0.04589277352178717
goa,2021,3,OnePlus,22136,0.03387516871780589
goa,2021,3,Motorola,15824,0.02421578739567042
goa,2021,3,Huawei,11214,0.017161011113185545
goa,2021,3,Tecno,7719,0.011812541892516428
goa,2021,3,Others,49659,0.07599417254054583
goa,2021,4,Xiaomi,172749,0.24778320601051668
goa,2021,4,Samsung,141066,0.2023385706376277
goa,2021,4,Vivo,110824,0.15896083926916799
goa,2021,4,Oppo,75088,0.10770276744246089
goa,2021,4,Realme,53598,0.07687850161651687
goa,2021,4,Apple,33398,0.04790455235248387
goa,2021,4,OnePlus,24355,0.034933689818095234
goa,2021,4,Motorola,16068,0.023047198850221894
goa,2021,4,Huawei,10899,0.01563302341726216
goa,2021,4,Tecno,9081,0.013025367983499193
goa,2021,4,Others,50052,0.07179228260214751
goa,2022,1,Xiaomi,181266,0.24540905570869234
goa,2022,1,Samsung,146487,0.19832310716625962
goa,2022,1,Vivo,118448,0.1603621850241258
goa,2022,1,Oppo,80145,0.10850522861305015
goa,2022,1,Realme,60870,0.0824095485142724
goa,2022,1,Apple,36235,0.04905717086273469
goa,2022,1,OnePlus,26283,0.03558354137671466
goa,2022,1,Motorola,16125,0.02183101642504752
goa,2022,1,Huawei,10823,0.014652842838343524
goa,2022,1,Tecno,10780,0.014594626794543398
goa,2022,1,Others,51166,0.06927167667621591
gujarat,2018,1,Xiaomi,655082,0.2435205617148839
gujarat,2018,1,Samsung,589816,0.21925854111153406
gujarat,2018,1,Vivo,424397,0.15776558633897983
gujarat,2018,1,Oppo,297896,0.11074003140464408
gujarat,2018,1,Apple,124833,0.04640549164921964
gujarat,2018,1,Realme,107796,0.040072147411496006
gujarat,2018,1,OnePlus,85786,0.03189013727636087
gujarat,2018,1,Lenovo,74654,0.02775192115531024
gujarat,2018,1,Motorola,65692,0.024420382089836316
gujarat,2018,1,Huawei,32104,0.01193435953559193
gujarat,2018,1,Others,231992,0.08624084031214313
gujarat,2018,2,Xiaomi,877057,0.24596187418058935
gujarat,2018,2,Samsung,771605,0.21638891420638984
gujarat,2018,2,Vivo,588311,0.16498594294447988
gujarat,2018,2,Oppo,406366,0.11396128525656755
gujarat,2018,2,Apple,158941,0.044573415689216384
gujarat,2018,2,Realme,139735,0.03918728484992954
gujarat,2018,2,OnePlus,104673,0.029354497206116395
gujarat,2018,2,Lenovo,94848,0.02659917410416944
gujarat,2018,2,Motorola,82342,0.02309199133440368
gujarat,2018,2,Huawei,42387,0.011887010719819397
gujarat,2018,2,Others,299560,0.08400860950831855
gujarat,2018,3,Xiaomi,1090580,0.24600383065621248
gujarat,2018,3,Samsung,952941,0.21495638686695315
gujarat,2018,3,Vivo,773925,0.1745754686869457
gujarat,2018,3,Oppo,521622,0.11766308767312335
gujarat,2018,3,Apple,186759,0.042127518760222624
gujarat,2018,3,Realme,171742,0.03874011066089535
gujarat,2018,3,OnePlus,121797,0.02747393915387657
gujarat,2018,3,Lenovo,107576,0.024266086015397967
gujarat,2018,3,Motorola,95285,0.021493585985509735
gujarat,2018,3,Huawei,53733,0.01212063657196195
gujarat,2018,3,Others,357223,0.08057934896890112
gujarat,2018,4,Xiaomi,1363826,0.24445531847773094
gujarat,2018,4,Samsung,1194869,0.2141710760274169
gujarat,2018,4,Vivo,1025717,0.18385188132725344
gujarat,2018,4,Oppo,679260,0.12175212939860622
gujarat,2018,4,Apple,230209,0.041263192233789325
gujarat,2018,4,Realme,212094,0.03801621784393014
gujarat,2018,4,OnePlus,145412,0.02606398233387823
gujarat,2018,4,Lenovo,127399,0.0228352906593249
gujarat,2018,4,Motorola,112287,0.020126580917147037
gujarat,2018,4,Huawei,68005,0.012189373082107316
gujarat,2018,4,Others,419962,0.07527495769881556
gujarat,2019,1,Xiaomi,1611706,0.24226941425044524
gujarat,2019,1,Samsung,1419211,0.21333383239113626
gujarat,2019,1,Vivo,1271697,0.19115973216830393
gujarat,2019,1,Oppo,837507,0.1258928925751022
gujarat,2019,1,Apple,266733,0.040094935224702276
gujarat,2019,1,Realme,248960,0.03742332247431656
gujarat,2019,1,OnePlus,164369,0.024707720484338603
gujarat,2019,1,Lenovo,143180,0.02152261934396146
gujarat,2019,1,Motorola,124721,0.018747888023454513
gujarat,2019,1,Huawei,81525,0.012254725115354505
gujarat,2019,1,Others,482927,0.07259291794888445
gujarat,2019,2,Xiaomi,1819154,0.24016359842606486
gujarat,2019,2,Samsung,1612210,0.21284297811976666
gujarat,2019,2,Vivo,1487567,0.19638768549549188
gujarat,2019,2,Oppo,976688,0.12894175238575536
gujarat,2019,2,Apple,301303,0.03977783777325538
gujarat,2019,2,Realme,281975,0.03722616703489075
gujarat,2019,2,OnePlus,180243,0.023795570617500886
gujarat,2019,2,Lenovo,158443,0.0209175479510921
gujarat,2019,2,Motorola,134995,0.017821957332653873
gujarat,2019,2,Huawei,92218,0.012174563956462646
gujarat,2019,2,Others,529849,0.06995034090706562
gujarat,2019,3,Xiaomi,2007322,0.23813629104863882
gujarat,2019,3,Samsung,1784247,0.21167205007201667
gujarat,2019,3,Vivo,1706171,0.2024095953886557
gujarat,2019,3,Oppo,1111618,0.13187549759475847
gujarat,2019,3,Apple,330663,0.039227817164867444
gujarat,2019,3,Realme,318122,0.03774003033941494
gujarat,2019,3,OnePlus,194687,0.02309646389337951
gujarat,2019,3,Lenovo,161748,0.019188784263080478
gujarat,2019,3,Motorola,141326,0.016766044246383952
gujarat,2019,3,Huawei,102241,0.012129241114830545
gujarat,2019,3,Others,571154,0.0677581848739735
gujarat,2019,4,Xiaomi,2194279,0.2353417314122709
gujarat,2019,4,Samsung,1961599,0.21038623848497806
gujarat,2019,4,Vivo,1944394,0.20854096061058372
gujarat,2019,4,Oppo,1262789,0.13543717534022345
gujarat,2019,4,Realme,362885,0.038920294184806
gujarat,2019,4,Apple,353958,0.03796285183753961
gujarat,2019,4,OnePlus,206534,0.02215127117176164
gujarat,2019,4,Lenovo,169920,0.0182243310907925
gujarat,2019,4,Motorola,147476,0.015817157791582593
gujarat,2019,4,Huawei,111054,0.011910810175122823
gujarat,2019,4,Others,608911,0.06530717790033869
gujarat,2020,1,Xiaomi,2375291,0.23151338670581997
gujarat,2020,1,Vivo,2206536,0.21506527926401992
gujarat,2020,1,Samsung,2139753,0.20855611533236912
gujarat,2020,1,Oppo,1429059,0.13928663430814683
gujarat,2020,1,Realme,411217,0.040080242943288706
gujarat,2020,1,Apple,377075,0.03675251170997451
gujarat,2020,1,OnePlus,216733,0.021124397322649088
gujarat,2020,1,Lenovo,183981,0.017932145745310137
gujarat,2020,1,Motorola,152517,0.014865432151349684
gujarat,2020,1,Huawei,119412,0.011638774589435725
gujarat,2020,1,Others,648269,0.06318507992763632
gujarat,2020,2,Xiaomi,2596510,0.22791083765622014
gujarat,2020,2,Vivo,2517289,0.2209571480998682
gujarat,2020,2,Samsung,2358840,0.20704915455630762
gujarat,2020,2,Oppo,1638925,0.14385801310440577
gujarat,2020,2,Realme,464677,0.04078741245347771
gujarat,2020,2,Apple,399962,0.0351069991837725
gujarat,2020,2,OnePlus,225499,0.019793363391876012
gujarat,2020,2,Lenovo,199446,0.017506539519271055
gujarat,2020,2,Motorola,159087,0.013963994527352136
gujarat,2020,2,Huawei,128197,0.011252598932803823
gujarat,2020,2,Others,704225,0.06181393857464505
gujarat,2020,3,Vivo,2833786,0.22728751804541714
gujarat,2020,3,Xiaomi,2792901,0.22400828306603376
gujarat,2020,3,Samsung,2570866,0.20619967505215617
gujarat,2020,3,Oppo,1827108,0.14654559042952645
gujarat,2020,3,Realme,525717,0.04216582061040691
gujarat,2020,3,Apple,425591,0.03413508362751003
gujarat,2020,3,OnePlus,236755,0.01898924489528946
gujarat,2020,3,Lenovo,211958,0.01700036902923175
gujarat,2020,3,Motorola,164618,0.013203402319582523
gujarat,2020,3,Huawei,135946,0.010903727002745542
gujarat,2020,3,Others,742601,0.05956128592210026
gujarat,2020,4,Vivo,3159752,0.23224585476600385
gujarat,2020,4,Xiaomi,2998305,0.2203792916577577
gujarat,2020,4,Samsung,2800655,0.20585176127103727
gujarat,2020,4,Oppo,2016643,0.14822586623661552
gujarat,2020,4,Realme,592948,0.04358244415757707
gujarat,2020,4,Apple,456563,0.03355797043234122
gujarat,2020,4,OnePlus,249222,0.018318139023724967
gujarat,2020,4,Lenovo,223106,0.016398579278824432
gujarat,2020,4,Motorola,170289,0.012516461533135521
gujarat,2020,4,Huawei,144035,0.010586758609922984
gujarat,2020,4,Others,793685,0.05833687303305948
gujarat,2021,1,Vivo,3492512,0.2380696662046393
gujarat,2021,1,Xiaomi,3197714,0.21797454227727833
gujarat,2021,1,Samsung,2987011,0.20361181628569516
gujarat,2021,1,Oppo,2188804,0.14920144516822828
gujarat,2021,1,Realme,666628,0.04544119116631991
gujarat,2021,1,Apple,489078,0.03333836396497208
gujarat,2021,1,OnePlus,264150,0.018005980316733478
gujarat,2021,1,Lenovo,224880,0.015329111692701208
gujarat,2021,1,Motorola,174216,0.011875562622979516
gujarat,2021,1,Huawei,149907,0.010218521640509426
gujarat,2021,1,Others,835226,0.056933798659943344
gujarat,2021,2,Vivo,3834323,0.2436659652804614
gujarat,2021,2,Xiaomi,3362430,0.21367781265114644
gujarat,2021,2,Samsung,3154317,0.20045251706900255
gujarat,2021,2,Oppo,2364362,0.15025196077702432
gujarat,2021,2,Realme,790357,0.050226102840363114
gujarat,2021,2,Apple,529166,0.033627773190625994
gujarat,2021,2,OnePlus,293085,0.018625149585526315
gujarat,2021,2,Lenovo,218253,0.013869678668269872
gujarat,2021,2,Motorola,173429,0.0110211749747283
gujarat,2021,2,Huawei,146703,0.009322774347528762
gujarat,2021,2,Others,869556,0.055259090615322935
gujarat,2021,3,Vivo,4261214,0.2514471054380244
gujarat,2021,3,Xiaomi,3544088,0.20913070055097843
gujarat,2021,3,Samsung,3267319,0.1927990251352456
gujarat,2021,3,Oppo,2580826,0.15229022230265712
gujarat,2021,3,Realme,932371,0.0550176520457213
gujarat,2021,3,Apple,569577,0.0336097853743261
gujarat,2021,3,OnePlus,345805,0.020405374218707632
gujarat,2021,3,Lenovo,210237,0.012405733461397136
gujarat,2021,3,Motorola,172358,0.010170557075773948
gujarat,2021,3,Tecno,161791,0.009547016093517812
gujarat,2021,3,Others,901175,0.053176828303650475
gujarat,2021,4,Vivo,4645259,0.25608950471412717
gujarat,2021,4,Xiaomi,3700589,0.2040105845896961
gujarat,2021,4,Samsung,3390165,0.18689715164411044
gujarat,2021,4,Oppo,2791203,0.15387684385877856
gujarat,2021,4,Realme,1116664,0.061560815164901694
gujarat,2021,4,Apple,635160,0.03501587528579677
gujarat,2021,4,OnePlus,397948,0.021938562784546024
gujarat,2021,4,Lenovo,199946,0.011022866993976196
gujarat,2021,4,Tecno,187064,0.010312692383749428
gujarat,2021,4,Motorola,174499,0.00961999373621804
gujarat,2021,4,Others,900704,0.049655108844099585
gujarat,2022,1,Vivo,4996272,0.259340283786706
gujarat,2022,1,Xiaomi,3842766,0.19946552648973176
gujarat,2022,1,Samsung,3511762,0.1822841818202392
gujarat,2022,1,Oppo,2996365,0.15553159424237778
gujarat,2022,1,Realme,1272108,0.06603100266105187
gujarat,2022,1,Apple,693504,0.035997544602698925
gujarat,2022,1,OnePlus,441053,0.022893631528663378
gujarat,2022,1,Tecno,223305,0.011591038692647314
gujarat,2022,1,Lenovo,203354,0.010555446955082072
gujarat,2022,1,Motorola,174739,0.009070135062423587
gujarat,2022,1,Others,910086,0.04723961415837811
haryana,2018,1,Xiaomi,444407,0.2405636809777428
haryana,2018,1,Samsung,394835,0.21372966892701303
haryana,2018,1,Vivo,256267,0.13872088610918193
haryana,2018,1,Oppo,192587,0.10425001772802983
haryana,2018,1,Apple,100085,0.05417740046996872
haryana,2018,1,Realme,89281,0.04832904522515139
haryana,2018,1,OnePlus,55486,0.030035342383740664
haryana,2018,1,Motorola,53420,0.02891698789134964
haryana,2018,1,Lenovo,34977,0.018933535856902592
haryana,2018,1,Huawei,29629,0.016038589184440257
haryana,2018,1,Others,196383,0.10630484524647917
haryana,2018,2,Xiaomi,599986,0.24517033811004402
haryana,2018,2,Samsung,516011,0.210855905535299
haryana,2018,2,Vivo,351564,0.1436584599429312
haryana,2018,2,Oppo,260510,0.10645135850011095
haryana,2018,2,Apple,127528,0.05211135406242428
haryana,2018,2,Realme,116691,0.04768306581220086
haryana,2018,2,Motorola,68775,0.02810330574966462
haryana,2018,2,OnePlus,67358,0.0275242816239318
haryana,2018,2,Lenovo,44001,0.017979986278313237
haryana,2018,2,Huawei,39423,0.016109292949022583
haryana,2018,2,Others,255374,0.10435265143605747
haryana,2018,3,Xiaomi,751015,0.24864769477399998
haryana,2018,3,Samsung,630157,0.208633762835229
haryana,2018,3,Vivo,451732,0.14956042216952864
haryana,2018,3,Oppo,328450,0.10874394698976757
haryana,2018,3,Apple,152459,0.0504764603870086
haryana,2018,3,Realme,143729,0.0475861128235418
haryana,2018,3,Motorola,81942,0.02712953723317258
haryana,2018,3,OnePlus,79279,0.026247865347546914
haryana,2018,3,Huawei,50399,0.016686211552252386
haryana,2018,3,Lenovo,49707,0.01645710267322386
haryana,2018,3,Others,301529,0.09983088321472866
haryana,2018,4,Xiaomi,948615,0.25009102104121744
haryana,2018,4,Samsung,785842,0.20717786262822366
haryana,2018,4,Vivo,591623,0.155974341689166
haryana,2018,4,Oppo,427382,0.11267416259982985
haryana,2018,4,Apple,187472,0.049424754928647674
haryana,2018,4,Realme,179167,0.04723524081623399
haryana,2018,4,Motorola,98841,0.02605824977544628
haryana,2018,4,OnePlus,93582,0.024671777202636698
haryana,2018,4,Huawei,65203,0.01718999261549786
haryana,2018,4,Lenovo,59641,0.01572363770962851
haryana,2018,4,Others,355711,0.09377895899347206
haryana,2019,1,Xiaomi,1136307,0.25035587858993424
haryana,2019,1,Samsung,934852,0.20597047612270028
haryana,2019,1,Vivo,732478,0.16138259575783467
haryana,2019,1,Oppo,527926,0.11631484938530663
haryana,2019,1,Apple,216144,0.04762174396702893
haryana,2019,1,Realme,213023,0.04693411228203607
haryana,2019,1,Motorola,111982,0.02467233942610405
haryana,2019,1,OnePlus,105006,0.023135358126997928
haryana,2019,1,Huawei,80507,0.017737636675334952
haryana,2019,1,Lenovo,67191,0.014803800239139837
haryana,2019,1,Others,413351,0.09107120942758243
haryana,2019,2,Xiaomi,1301537,0.2513575626251683
haryana,2019,2,Samsung,1060392,0.2047867625332414
haryana,2019,2,Vivo,854882,0.16509792334150247
haryana,2019,2,Oppo,615320,0.11883283797119754
haryana,2019,2,Realme,244076,0.047136845479844654
haryana,2019,2,Apple,243241,0.04697558724070737
haryana,2019,2,Motorola,122500,0.023657645861456963
haryana,2019,2,OnePlus,114507,0.022114008609451858
haryana,2019,2,Huawei,92344,0.017833809383105158
haryana,2019,2,Lenovo,72976,0.014093390729679047
haryana,2019,2,Others,456255,0.08811362622464528
haryana,2019,3,Xiaomi,1453801,0.2513594981250925
haryana,2019,3,Samsung,1177753,0.20363131060944523
haryana,2019,3,Vivo,977699,0.16904234483082953
haryana,2019,3,Oppo,699529,0.12094726744853514
haryana,2019,3,Realme,278941,0.04822838185316383
haryana,2019,3,Apple,268393,0.04640465220500464
haryana,2019,3,Motorola,129804,0.022442870994468643
haryana,2019,3,OnePlus,123917,0.0214250196066498
haryana,2019,3,Huawei,103942,0.017971379132438597
haryana,2019,3,Lenovo,73965,0.012788411397999085
haryana,2019,3,Others,496008,0.08575886379637301
haryana,2019,4,Xiaomi,1597800,0.2509628646269115
haryana,2019,4,Samsung,1285177,0.20185987074265876
haryana,2019,4,Vivo,1103105,0.1732622298061517
haryana,2019,4,Oppo,785251,0.12333761447687248
haryana,2019,4,Realme,319391,0.05016602847418568
haryana,2019,4,Apple,288206,0.045267870423497086
haryana,2019,4,Motorola,136766,0.021481529067195002
haryana,2019,4,OnePlus,130817,0.020547132971522514
haryana,2019,4,Huawei,113928,0.017894415597205386
haryana,2019,4,Lenovo,76631,0.012036259406199056
haryana,2019,4,Others,529607,0.08318418440760089
haryana,2020,1,Xiaomi,1753322,0.24980473786717616
haryana,2020,1,Samsung,1400065,0.19947440933382915
haryana,2020,1,Vivo,1250165,0.17811739093886822
haryana,2020,1,Oppo,881733,0.12562500267140825
haryana,2020,1,Realme,364011,0.05186250582366996
haryana,2020,1,Apple,308315,0.043927212317827764
haryana,2020,1,Motorola,143514,0.020447172367808034
haryana,2020,1,OnePlus,137007,0.01952008685282464
haryana,2020,1,Huawei,123916,0.017654945239692996
haryana,2020,1,Lenovo,80705,0.011498453432723967
haryana,2020,1,Others,576017,0.08206808315417088
haryana,2020,2,Xiaomi,1914791,0.24922834906398358
haryana,2020,2,Samsung,1520490,0.19790630542356652
haryana,2020,2,Vivo,1398622,0.18204402048294924
haryana,2020,2,Oppo,984512,0.12814364617009408
haryana,2020,2,Realme,407778,0.05307620399542984
haryana,2020,2,Apple,326534,0.04250152091442816
haryana,2020,2,Motorola,151138,0.019672055185569783
haryana,2020,2,OnePlus,142338,0.018526651080493534
haryana,2020,2,Huawei,133152,0.017331005386262803
haryana,2020,2,Lenovo,83928,0.010924031333049932
haryana,2020,2,Others,619595,0.08064621096417254
haryana,2020,3,Xiaomi,2075024,0.24706149057200444
haryana,2020,3,Samsung,1655037,0.19705598979665706
haryana,2020,3,Vivo,1573430,0.18733950118683396
haryana,2020,3,Oppo,1092131,0.13003392382926354
haryana,2020,3,Realme,459785,0.05474402582459242
haryana,2020,3,Apple,348330,0.041473702960036274
haryana,2020,3,Motorola,158324,0.018850752296514176
haryana,2020,3,OnePlus,149108,0.01775345477267272
haryana,2020,3,Huawei,142260,0.016938101751484972
haryana,2020,3,Lenovo,87838,0.010458378895310958
haryana,2020,3,Others,657549,0.07829067811462949
haryana,2020,4,Xiaomi,2236661,0.24498270676930556
haryana,2020,4,Samsung,1795147,0.19662343605436788
haryana,2020,4,Vivo,1744266,0.19105041220179075
haryana,2020,4,Oppo,1196039,0.13100280803467912
haryana,2020,4,Realme,514733,0.056378987966207196
haryana,2020,4,Apple,374080,0.040973187688372006
haryana,2020,4,Motorola,165075,0.018080755340189287
haryana,2020,4,OnePlus,156430,0.017133863745968866
haryana,2020,4,Huawei,151226,0.016563866770107318
haryana,2020,4,Lenovo,91990,0.010075715182456535
haryana,2020,4,Others,704226,0.07713426024655545
haryana,2021,1,Xiaomi,2382996,0.24247242927154872
haryana,2021,1,Vivo,1922898,0.1956569584260328
haryana,2021,1,Samsung,1913165,0.19466661511278344
haryana,2021,1,Oppo,1300515,0.13232881270219848
haryana,2021,1,Realme,577867,0.05879859441050763
haryana,2021,1,Apple,401563,0.04085947106733327
haryana,2021,1,Motorola,169504,0.017247215963117266
haryana,2021,1,OnePlus,165335,0.016823015688491087
haryana,2021,1,Huawei,157570,0.01603291851111707
haryana,2021,1,Lenovo,92713,0.009433648371651945
haryana,2021,1,Others,743779,0.07568032047521826
haryana,2021,2,Xiaomi,2505880,0.23796188515101807
haryana,2021,2,Vivo,2114734,0.2008181114949451
haryana,2021,2,Samsung,2016108,0.19145244798156685
haryana,2021,2,Oppo,1416092,0.13447408569735003
haryana,2021,2,Realme,673053,0.06391405840924073
haryana,2021,2,Apple,434298,0.041241548197566064
haryana,2021,2,OnePlus,181344,0.01722068099862173
haryana,2021,2,Motorola,169562,0.01610184572684124
haryana,2021,2,Huawei,154484,0.014670017664720527
haryana,2021,2,Tecno,108879,0.010339302797164149
haryana,2021,2,Others,756160,0.0718060158809655
haryana,2021,3,Xiaomi,2638176,0.2329446119744262
haryana,2021,3,Vivo,2357220,0.20813687117097454
haryana,2021,3,Samsung,2089070,0.18445986944669898
haryana,2021,3,Oppo,1560205,0.13776235866203
haryana,2021,3,Realme,781719,0.0690239124031287
haryana,2021,3,Apple,467144,0.04124769454963632
haryana,2021,3,OnePlus,210246,0.01856421743248942
haryana,2021,3,Motorola,168742,0.014899513798089523
haryana,2021,3,Huawei,153598,0.013562334927634818
haryana,2021,3,Tecno,134477,0.011873996497763951
haryana,2021,3,Others,764739,0.06752461913712758
haryana,2021,4,Xiaomi,2742821,0.2263718737823877
haryana,2021,4,Vivo,2569078,0.21203242966023267
haryana,2021,4,Samsung,2176063,0.1795959192300642
haryana,2021,4,Oppo,1697572,0.14010486084236465
haryana,2021,4,Realme,916660,0.07565424131628112
haryana,2021,4,Apple,529430,0.04369518139776877
haryana,2021,4,OnePlus,238331,0.019670053222733182
haryana,2021,4,Motorola,170147,0.014042657252679603
haryana,2021,4,Tecno,156987,0.012956529554599335
haryana,2021,4,Huawei,147354,0.01216149398350456
haryana,2021,4,Others,771996,0.06371475975738417
haryana,2022,1,Xiaomi,2837979,0.2205628077060459
haryana,2022,1,Vivo,2767906,0.2151168556308594
haryana,2022,1,Samsung,2259241,0.17558429369795014
haryana,2022,1,Oppo,1825605,0.14188285556806302
haryana,2022,1,Realme,1043668,0.08111206756390851
haryana,2022,1,Apple,578053,0.04492527699567296
haryana,2022,1,OnePlus,267015,0.0207519428789395
haryana,2022,1,Tecno,184983,0.014376558056943862
haryana,2022,1,Motorola,170641,0.013261922681516452
haryana,2022,1,Huawei,145049,0.011272956810094173
haryana,2022,1,Others,786848,0.06115246241000613
himachal-pradesh,2018,1,Xiaomi,63002,0.27708654941439836
himachal-pradesh,2018,1,Samsung,36283,0.1595747956001812
himachal-pradesh,2018,1,Vivo,20480,0.09007226011883557
himachal-pradesh,2018,1,Oppo,20074,0.08828664793093287
himachal-pradesh,2018,1,Realme,10722,0.04715599477510522
himachal-pradesh,2018,1,Apple,7525,0.03309539831026551
himachal-pradesh,2018,1,Motorola,7048,0.030997523892458648
himachal-pradesh,2018,1,Micromax,6997,0.03077322285407678
himachal-pradesh,2018,1,Lenovo,5750,0.025288842562661354
himachal-pradesh,2018,1,Gionee,5569,0.024492793779384535
himachal-pradesh,2018,1,Others,43923,0.19317597076169993
himachal-pradesh,2018,2,Xiaomi,89506,0.2838765742993159
himachal-pradesh,2018,2,Samsung,49124,0.1558013187482358
himachal-pradesh,2018,2,Vivo,29637,0.09399649221849736
himachal-pradesh,2018,2,Oppo,28884,0.09160828293143967
himachal-pradesh,2018,2,Realme,14951,0.04741848213917583
himachal-pradesh,2018,2,Apple,9926,0.03148122892873114
himachal-pradesh,2018,2,Motorola,9613,0.030488520420299463
himachal-pradesh,2018,2,Micromax,9566,0.030339455564400774
himachal-pradesh,2018,2,Lenovo,7690,0.024389547699168092
himachal-pradesh,2018,2,Gionee,7275,0.023073336737509473
himachal-pradesh,2018,2,Others,59127,0.1875267603132265
himachal-pradesh,2018,3,Xiaomi,119009,0.2919506223720298
himachal-pradesh,2018,3,Samsung,63923,0.15681469161061148
himachal-pradesh,2018,3,Vivo,41723,0.10235407252584426
himachal-pradesh,2018,3,Oppo,39284,0.09637076396963944
himachal-pradesh,2018,3,Realme,19585,0.04804555066554802
himachal-pradesh,2018,3,Motorola,12222,0.02998277866910022
himachal-pradesh,2018,3,Apple,12074,0.029619707875201774
himachal-pradesh,2018,3,Micromax,10555,0.02589332587566297
himachal-pradesh,2018,3,Gionee,8800,0.021587993150718538
himachal-pradesh,2018,3,Lenovo,8462,0.020758817959247756
himachal-pradesh,2018,3,Others,71997,0.17662167532639575
himachal-pradesh,2018,4,Xiaomi,155301,0.29505664557142397
himachal-pradesh,2018,4,Samsung,82316,0.15639231451733945
himachal-pradesh,2018,4,Vivo,57665,0.10955783585988604
himachal-pradesh,2018,4,Oppo,53543,0.10172644074301358
himachal-pradesh,2018,4,Realme,25714,0.04885407424436156
himachal-pradesh,2018,4,Apple,15419,0.029294585469931203
himachal-pradesh,2018,4,Motorola,15298,0.02906469735514674
himachal-pradesh,2018,4,Micromax,11894,0.02259743171278045
himachal-pradesh,2018,4,Lenovo,10676,0.020283351350735168
himachal-pradesh,2018,4,Lava,10441,0.019836874433591785
himachal-pradesh,2018,4,Others,88076,0.16733574874179005
himachal-pradesh,2019,1,Xiaomi,194324,0.29749313002809225
himachal-pradesh,2019,1,Samsung,100938,0.1545272923507934
himachal-pradesh,2019,1,Vivo,74159,0.11353097419646206
himachal-pradesh,2019,1,Oppo,69132,0.10583507474682527
himachal-pradesh,2019,1,Realme,31948,0.048909607244280125
himachal-pradesh,2019,1,Apple,18364,0.028113685596405417
himachal-pradesh,2019,1,Motorola,17796,0.027244127035157415
himachal-pradesh,2019,1,Micromax,14398,0.02204208479726885
himachal-pradesh,2019,1,Lava,13189,0.020191211028696962
himachal-pradesh,2019,1,Lenovo,12312,0.018848600362826373
himachal-pradesh,2019,1,Others,106645,0.16326421261319188
himachal-pradesh,2019,2,Xiaomi,230589,0.2984572930728977
himachal-pradesh,2019,2,Samsung,119387,0.15452567489383293
himachal-pradesh,2019,2,Vivo,90320,0.11690350671690376
himachal-pradesh,2019,2,Oppo,84572,0.10946372198917168
himachal-pradesh,2019,2,Realme,38005,0.049190852222939854
himachal-pradesh,2019,2,Apple,21238,0.027488891448777704
himachal-pradesh,2019,2,Motorola,20278,0.026246338675878816
himachal-pradesh,2019,2,Micromax,15816,0.020471056933509188
himachal-pradesh,2019,2,Lava,15031,0.019455011176503327
himachal-pradesh,2019,2,Gionee,14637,0.01894504680929274
himachal-pradesh,2019,2,Others,122730,0.15885260606029228
himachal-pradesh,2019,3,Xiaomi,263685,0.30094706134784477
himachal-pradesh,2019,3,Samsung,132840,0.15161199017557955
himachal-pradesh,2019,3,Vivo,105663,0.12059453265524137
himachal-pradesh,2019,3,Oppo,97560,0.11134647516959909
himachal-pradesh,2019,3,Realme,44753,0.051077171005176995
himachal-pradesh,2019,3,Apple,23709,0.02705938478675712
himachal-pradesh,2019,3,Motorola,21767,0.024842955360974407
himachal-pradesh,2019,3,Micromax,17578,0.020061996110406034
himachal-pradesh,2019,3,Lava,17474,0.019943299580909946
himachal-pradesh,2019,3,Gionee,16473,0.018800845484510102
himachal-pradesh,2019,3,Others,134682,0.15371428832300066
himachal-pradesh,2019,4,Xiaomi,297684,0.3019275923099159
himachal-pradesh,2019,4,Samsung,148745,0.15086541338512796
himachal-pradesh,2019,4,Vivo,122794,0.1245444725618569
himachal-pradesh,2019,4,Oppo,112857,0.11446581705876088
himachal-pradesh,2019,4,Realme,53624,0.05438842937486371
himachal-pradesh,2019,4,Apple,25839,0.02620734422305504
himachal-pradesh,2019,4,Motorola,23421,0.02375487476481954
himachal-pradesh,2019,4,Lava,19583,0.01986216269670215
himachal-pradesh,2019,4,Micromax,18835,0.019103499688116476
himachal-pradesh,2019,4,Gionee,18172,0.018431048385051906
himachal-pradesh,2019,4,Others,144391,0.14644934555172956
himachal-pradesh,2020,1,Xiaomi,333918,0.3019081847155354
himachal-pradesh,2020,1,Samsung,165251,0.14940982346691983
himachal-pradesh,2020,1,Vivo,142220,0.1285866051852354
himachal-pradesh,2020,1,Oppo,129752,0.11731380393752401
himachal-pradesh,2020,1,Realme,63582,0.05748694649759273
himachal-pradesh,2020,1,Apple,28072,0.025380981442553286
himachal-pradesh,2020,1,Motorola,24777,0.022401844442937545
himachal-pradesh,2020,1,Lava,23152,0.020932619063764382
himachal-pradesh,2020,1,Micromax,18804,0.01700142401844443
himachal-pradesh,2020,1,Huawei,18646,0.016858570104654053
himachal-pradesh,2020,1,Others,157851,0.14271919712483894
himachal-pradesh,2020,2,Xiaomi,375976,0.3008128064826098
himachal-pradesh,2020,2,Samsung,184898,0.1479341401925165
himachal-pradesh,2020,2,Vivo,166131,0.13291894257549003
himachal-pradesh,2020,2,Oppo,150002,0.12001436952891788
himachal-pradesh,2020,2,Realme,74053,0.05924870406211221
